Persona atendida;Tipo de pasaporte;Tiempo de servicio (minutos)
996;Biométrico;0,333815378
997;Biométrico;0,541991548
998;Biométrico;0,724975684
999;Biométrico;2,372991262
1000;Biométrico;0,224885878
1001;Biométrico;1,409652614
1002;Biométrico;0,539251269
1003;Biométrico;0,73230276
1004;Biométrico;0,50224634
1005;Biométrico;1,9483456
1006;Biométrico;1,257783607
1007;Biométrico;0,660709037
1008;Biométrico;4,591600072
1009;Biométrico;2,513752695
1010;Biométrico;0,881167715
1011;Biométrico;0,380858806
1012;Biométrico;1,401560425
1013;Biométrico;4,805026198
1014;Biométrico;0,229711817
1015;Biométrico;0,040353038
1016;Biométrico;0,686762252
1017;Biométrico;1,060404987
1018;Biométrico;2,689778525
1019;Biométrico;3,940862239
1020;Biométrico;0,104702257
1021;Biométrico;2,030568408
1022;Biométrico;0,119571799
1023;Biométrico;1,738700073
1024;Biométrico;0,381134901
1025;Biométrico;1,92514723
1026;Biométrico;0,424889245
1027;Biométrico;2,31995015
1028;Biométrico;0,67910356
1029;Biométrico;1,479253824
1030;Biométrico;0,488083813
1031;Biométrico;2,924974822
1032;Biométrico;1,854870816
1033;Biométrico;0,982348682
1034;Biométrico;0,751197241
1035;Biométrico;2,232065428
1036;Biométrico;1,028821172
1037;Biométrico;1,445242484
1038;Biométrico;0,13962434
1039;Biométrico;1,090035092
1040;Biométrico;0,168707626
1041;Biométrico;3,624582668
1042;Biométrico;2,97142288
1043;Biométrico;0,278591301
1044;Biométrico;0,512364751
1045;Biométrico;0,175076862
1046;Biométrico;0,1959367
1047;Biométrico;1,124724265
1048;Biométrico;0,334533428
1049;Biométrico;3,568677118
1050;Biométrico;2,107658441
1051;Biométrico;2,311887016
1052;Biométrico;1,967284864
1053;Biométrico;0,556182372
1054;Biométrico;0,82036122
1055;Biométrico;0,477214778
1056;Biométrico;5,600209614
1057;Biométrico;0,864008767
1058;Biométrico;0,361502346
1059;Biométrico;1,00153042
1060;Biométrico;0,08686128
1061;Biométrico;0,094879197
1062;Biométrico;0,135391286
1063;Biométrico;0,007486764
1064;Biométrico;0,630684812
1065;Biométrico;2,527616194
1066;Biométrico;2,573366756
1067;Biométrico;9,049283781
1068;Biométrico;0,247004013
1069;Biométrico;0,804331634
1070;Biométrico;1,125062649
1071;Biométrico;0,129511672
1072;Biométrico;0,875632183
1073;Biométrico;3,151701182
1074;Biométrico;0,881783024
1075;Biométrico;3,686439747
1076;Biométrico;1,417409511
1077;Biométrico;1,764884883
1078;Biométrico;0,09660511
1079;Biométrico;1,983164415
1080;Biométrico;3,024541671
1081;Biométrico;0,628393143
1082;Biométrico;1,921807885
1083;Biométrico;2,804333813
1084;Biométrico;0,490807775
1085;Biométrico;0,380464719
1086;Biométrico;1,413073703
1087;Biométrico;0,967685323
1088;Biométrico;1,387982046
1089;Biométrico;0,232736041
1090;Biométrico;0,00712819
1091;Biométrico;0,427208238
1092;Biométrico;0,06196079
1093;Biométrico;0,868403497
1094;Biométrico;0,391240567
1095;Biométrico;0,641291392
1096;Biométrico;1,230952653
1097;Biométrico;0,740432849
1098;Biométrico;2,540268223
1099;Biométrico;0,929380074
1100;Biométrico;0,591967183
1101;Biométrico;0,945690593
1102;Biométrico;0,721835932
1103;Biométrico;0,856589325
1104;Biométrico;0,603108007
1105;Biométrico;2,817137412
1106;Biométrico;1,348052794
1107;Biométrico;0,014694921
1108;Biométrico;0,208566941
1109;Biométrico;0,133315425
1110;Biométrico;1,750040346
1111;Biométrico;0,204676349
1112;Biométrico;0,859592647
1113;Biométrico;3,184464315
1114;Biométrico;0,534342722
1115;Biométrico;3,004303355
1116;Biométrico;1,490625508
1117;Biométrico;0,004027032
1118;Biométrico;2,013240478
1119;Biométrico;2,682534382
1120;Biométrico;1,008186209
1121;Biométrico;1,378893122
1122;Biométrico;0,260675044
1123;Biométrico;0,104035058
1124;Biométrico;1,337790936
1125;Biométrico;5,796623752
1126;Biométrico;2,99415487
1127;Biométrico;0,437056537
1128;Biométrico;2,352369585
1129;Biométrico;0,110576385
1130;Biométrico;1,815556185
1131;Biométrico;1,485154929
1132;Biométrico;1,427166152
1133;Biométrico;1,296211047
1134;Biométrico;1,38291556
1135;Biométrico;1,155973898
1136;Biométrico;0,826602039
1137;Biométrico;3,205913887
1138;Biométrico;1,5625553
1139;Biométrico;0,463496443
1140;Biométrico;0,565114164
1141;Biométrico;1,029200169
1142;Biométrico;0,175817564
1143;Biométrico;0,311744788
1144;Biométrico;1,206087138
1145;Biométrico;3,031873631
1146;Biométrico;0,201900293
1147;Biométrico;0,855868163
1148;Biométrico;0,811559034
1149;Biométrico;0,255673934
1150;Biométrico;0,083531673
1151;Biométrico;0,394846185
1152;Biométrico;0,292401331
1153;Biométrico;7,494948813
1154;Biométrico;0,565481011
1155;Biométrico;0,932599414
1156;Biométrico;1,883675929
1157;Biométrico;4,531377277
1158;Biométrico;2,035783147
1159;Biométrico;0,869549941
1160;Biométrico;1,495435472
1161;Biométrico;3,306412238
1162;Biométrico;0,417265896
1163;Biométrico;0,492043618
1164;Biométrico;3,250648438
1165;Biométrico;0,07531253
1166;Biométrico;0,062383508
1167;Biométrico;0,594901713
1168;Biométrico;2,382543764
1169;Biométrico;2,633011857
1170;Biométrico;0,662358882
1171;Biométrico;1,667441583
1172;Biométrico;0,819257606
1173;Biométrico;1,219565195
1174;Biométrico;0,543136015
1175;Biométrico;1,23869452
1176;Biométrico;0,512874219
1177;Biométrico;0,77240675
1178;Biométrico;1,30909491
1179;Biométrico;0,612553847
1180;Biométrico;0,641582256
1181;Biométrico;0,318647239
1182;Biométrico;0,610423432
1183;Biométrico;1,975462296
1184;Biométrico;1,526698254
1185;Biométrico;1,502536719
1186;Biométrico;2,600286381
1187;Biométrico;0,234538615
1188;Biométrico;0,575035001
1189;Biométrico;2,75670642
1190;Biométrico;4,180873141
1191;Biométrico;1,119586999
1192;Biométrico;1,946236649
1193;Biométrico;1,575950829
1194;Biométrico;1,68247271
1195;Biométrico;0,769621191
1196;Biométrico;0,543310857
1197;Biométrico;0,629880967
1198;Biométrico;0,98906839
1199;Biométrico;0,738431737
1200;Biométrico;0,843359285
1201;Biométrico;0,367753793
1202;Biométrico;0,591674806
1203;Biométrico;1,15404964
1204;Biométrico;0,805380487
1205;Biométrico;0,108344081
1206;Biométrico;0,799311317
1207;Biométrico;0,787677159
1208;Biométrico;0,954113522
1209;Biométrico;0,634269514
1210;Biométrico;1,622133262
1211;Biométrico;1,223490131
1212;Biométrico;0,105690972
1213;Biométrico;0,459595502
1214;Biométrico;0,754296511
1215;Biométrico;0,120396851
1216;Biométrico;1,258885693
1217;Biométrico;2,182531295
1218;Biométrico;2,370545083
1219;Biométrico;0,867854218
1220;Biométrico;2,197138764
1221;Biométrico;0,069915581
1222;Biométrico;0,111301474
1223;Biométrico;0,615736113
1224;Biométrico;1,378196778
1225;Biométrico;0,044471747
1226;Biométrico;0,15479715
1227;Biométrico;1,517366395
1228;Biométrico;1,919968828
1229;Biométrico;0,628164968
1230;Biométrico;1,971466346
1231;Biométrico;0,031728302
1232;Biométrico;0,673425194
1233;Biométrico;0,041988922
1234;Biométrico;0,045363049
1235;Biométrico;2,703883337
1236;Biométrico;1,451613882
1237;Biométrico;2,751380925
1238;Biométrico;0,339676047
1239;Biométrico;2,650006329
1240;Biométrico;0,718047834
1241;Biométrico;5,256611798
1242;Biométrico;0,691534212
1243;Biométrico;3,271718251
1244;Biométrico;0,724398722
1245;Biométrico;1,332909746
1246;Biométrico;0,736407836
1247;Biométrico;6,327538786
1248;Biométrico;2,510370715
1249;Biométrico;0,038068521
1250;Biométrico;0,17664174
1251;Biométrico;0,612379282
1252;Biométrico;0,121067048
1253;Biométrico;4,769201755
1254;Biométrico;1,110561095
1255;Biométrico;4,396197267
1256;Biométrico;0,162180154
1257;Biométrico;0,866043475
1258;Biométrico;1,039910331
1259;Biométrico;1,093848559
1260;Biométrico;2,758568907
1261;Biométrico;0,321003958
1262;Biométrico;0,755892283
1263;Biométrico;0,020508377
1264;Biométrico;0,580284236
1265;Biométrico;0,261928733
1266;Biométrico;0,581614157
1267;Biométrico;0,027010959
1268;Biométrico;0,220463461
1269;Biométrico;0,149934282
1270;Biométrico;4,753314578
1271;Biométrico;4,422774704
1272;Biométrico;0,401580175
1273;Biométrico;0,25643099
1274;Biométrico;0,389251951
1275;Biométrico;0,463964214
1276;Biométrico;1,915025271
1277;Biométrico;0,267878611
1278;Biométrico;0,833836383
1279;Biométrico;0,952322624
1280;Biométrico;2,644225792
1281;Biométrico;0,417409362
1282;Biométrico;0,871310126
1283;Biométrico;1,064500032
1284;Biométrico;2,174557418
1285;Biométrico;0,135016035
1286;Biométrico;0,075155271
1287;Biométrico;6,066225785
1288;Biométrico;1,1561737
1289;Biométrico;0,047952967
1290;Biométrico;0,558854359
1291;Biométrico;0,063451995
1292;Biométrico;3,903614322
1293;Biométrico;0,236723413
1294;Biométrico;2,092334194
1295;Biométrico;0,109530958
1296;Biométrico;0,817843032
1297;Biométrico;0,603290794
1298;Biométrico;0,468256957
1299;Biométrico;1,310530014
1300;Biométrico;1,114343928
1301;Biométrico;0,528577291
1302;Biométrico;1,60064354
1303;Biométrico;0,543724949
1304;Biométrico;1,465212386
1305;Biométrico;0,625621713
1306;Biométrico;1,132571509
1307;Biométrico;0,019989448
1308;Biométrico;7,86617467
1309;Biométrico;2,027426497
1310;Biométrico;0,444109936
1311;Biométrico;0,918145609
1312;Biométrico;0,478579359
1313;Biométrico;1,986588196
1314;Biométrico;3,908952011
1315;Biométrico;2,088361533
1316;Biométrico;3,597570212
1317;Biométrico;0,49872759
1318;Biométrico;0,763653538
1319;Biométrico;0,030981854
1320;Biométrico;3,661026408
1321;Biométrico;2,223512813
1322;Biométrico;2,401409253
1323;Biométrico;0,154428399
1324;Biométrico;0,657853327
1325;Biométrico;1,313983641
1326;Biométrico;0,318691258
1327;Biométrico;2,551432307
1328;Biométrico;0,871192678
1329;Biométrico;0,419257018
1330;Biométrico;0,515686783
1331;Biométrico;0,868929925
1332;Biométrico;0,002753161
1333;Biométrico;0,110567296
1334;Biométrico;1,571642107
1335;Biométrico;0,656744558
1336;Biométrico;0,946889726
1337;Biométrico;0,93795834
1338;Biométrico;1,128191758
1339;Biométrico;0,36942277
1340;Biométrico;1,220787619
1341;Biométrico;0,4840592
1342;Biométrico;0,292535078
1343;Biométrico;0,190570266
1344;Biométrico;0,050353574
1345;Biométrico;0,548110259
1346;Biométrico;3,32308645
1347;Biométrico;1,585410716
1348;Biométrico;1,875608717
1349;Biométrico;0,182000673
1350;Biométrico;0,181421567
1351;Biométrico;1,391193838
1352;Biométrico;0,821484803
1353;Biométrico;0,102343278
1354;Biométrico;0,770444689
1355;Biométrico;0,140739257
1356;Biométrico;0,034869058
1357;Biométrico;2,460050609
1358;Biométrico;1,612802325
1359;Biométrico;0,513577107
1360;Biométrico;1,966376849
1361;Biométrico;0,386142422
1362;Biométrico;2,760191884
1363;Biométrico;0,471179635
1364;Biométrico;0,684496297
1365;Biométrico;1,366929077
1366;Biométrico;0,15363357
1367;Biométrico;0,301560472
1368;Biométrico;1,457181748
1369;Biométrico;0,899216412
1370;Biométrico;0,943601568
1371;Biométrico;1,359431166
1372;Biométrico;1,761666805
1373;Biométrico;0,108324321
1374;Biométrico;0,367439175
1375;Biométrico;0,430541562
1376;Biométrico;3,825940406
1377;Biométrico;2,012101787
1378;Biométrico;1,952736371
1379;Biométrico;1,450325166
1380;Biométrico;0,589091085
1381;Biométrico;0,179529537
1382;Biométrico;0,291975109
1383;Biométrico;0,041857594
1384;Biométrico;0,066464192
1385;Biométrico;0,72382654
1386;Biométrico;0,682822414
1387;Biométrico;0,316852142
1388;Biométrico;0,065690357
1389;Biométrico;1,249424859
1390;Biométrico;0,807682953
1391;Biométrico;1,54529898
1392;Biométrico;4,848061003
1393;Biométrico;0,129893146
1394;Biométrico;0,594881241
1395;Biométrico;1,514703087
1396;Biométrico;0,528583688
1397;Biométrico;0,481118617
1398;Biométrico;1,518057848
1399;Biométrico;0,519120419
1400;Biométrico;0,235313181
1401;Biométrico;5,489211641
1402;Biométrico;0,588809959
1403;Biométrico;0,733101704
1404;Biométrico;0,065333358
1405;Biométrico;0,603229279
1406;Biométrico;0,764438565
1407;Biométrico;4,785614189
1408;Biométrico;0,113433317
1409;Biométrico;0,689074088
1410;Biométrico;0,361590601
1411;Biométrico;1,023447524
1412;Biométrico;1,324064795
1413;Biométrico;1,68379424
1414;Biométrico;1,638505204
1415;Biométrico;2,744356816
1416;Biométrico;1,229495011
1417;Biométrico;2,375183397
1418;Biométrico;1,695119341
1419;Biométrico;1,841670021
1420;Biométrico;2,997458663
1421;Biométrico;2,202059379
1422;Biométrico;0,599005796
1423;Biométrico;0,460992909
1424;Biométrico;0,043365489
1425;Biométrico;1,482548785
1426;Biométrico;1,142837514
1427;Biométrico;1,775385395
1428;Biométrico;0,06109372
1429;Biométrico;1,422955063
1430;Biométrico;4,765153078
1431;Biométrico;0,84502776
1432;Biométrico;0,716758106
1433;Biométrico;0,40873054
1434;Biométrico;0,245376619
1435;Biométrico;0,115918626
1436;Biométrico;0,309354114
1437;Biométrico;0,316285253
1438;Biométrico;1,969972933
1439;Biométrico;3,880895803
1440;Biométrico;0,758807234
1441;Biométrico;0,718041743
1442;Biométrico;1,569142664
1443;Biométrico;1,561616543
1444;Biométrico;3,574460066
1445;Biométrico;0,196564482
1446;Biométrico;0,352715523
1447;Biométrico;0,52780141
1448;Biométrico;1,641305543
1449;Biométrico;1,697176531
1450;Biométrico;1,43800556
1451;Biométrico;2,566226286
1452;Biométrico;1,662885075
1453;Biométrico;1,835288639
1454;Biométrico;0,568870791
1455;Biométrico;2,981744548
1456;Biométrico;4,288767929
1457;Biométrico;0,107480915
1458;Biométrico;1,971278985
1459;Biométrico;1,631420651
1460;Biométrico;5,685411396
1461;Biométrico;0,684437647
1462;Biométrico;3,992903567
1463;Biométrico;0,978904538
1464;Biométrico;0,313056047
1465;Biométrico;0,971117081
1466;Biométrico;1,273942864
1467;Biométrico;1,113261217
1468;Biométrico;1,791625273
1469;Biométrico;0,342791559
1470;Biométrico;1,610108147
1471;Biométrico;0,225428497
1472;Biométrico;0,529495542
1473;Biométrico;0,080829294
1474;Biométrico;1,010955044
1475;Biométrico;1,048319973
1476;Biométrico;0,116341053
1477;Biométrico;1,269951156
1478;Biométrico;0,476582115
1479;Biométrico;1,871189394
1480;Biométrico;1,166366639
1481;Biométrico;1,741203778
1482;Biométrico;1,665995071
1483;Biométrico;0,120531277
1484;Biométrico;0,350379993
1485;Biométrico;0,727809503
1486;Biométrico;0,304854567
1487;Biométrico;0,067229385
1488;Biométrico;1,102862308
1489;Biométrico;2,515093578
1490;Biométrico;0,328090589
1491;Biométrico;2,7263102
1492;Biométrico;0,190253189
1493;Biométrico;1,042672185
1494;Biométrico;1,597762027
1495;Biométrico;1,807238907
1496;Biométrico;4,005086315
1497;Biométrico;1,293791233
1498;Biométrico;1,591610368
1499;Biométrico;2,198012003
1500;Biométrico;1,319692522
1501;Biométrico;0,201903452
1502;Biométrico;2,395931294
1503;Biométrico;1,493104851
1504;Biométrico;0,788415604
1505;Biométrico;0,373576322
1506;Biométrico;1,787219601
1507;Biométrico;0,043071506
1508;Biométrico;2,017319633
1509;Biométrico;0,27290354
1510;Biométrico;2,205712109
1511;Biométrico;0,277375272
1512;Biométrico;0,527970231
1513;Biométrico;2,121132458
1514;Biométrico;0,397061521
1515;Biométrico;0,535090893
1516;Biométrico;1,288237618
1517;Biométrico;0,274026039
1518;Biométrico;0,602602807
1519;Biométrico;5,391639944
1520;Biométrico;0,712077687
1521;Biométrico;0,147476599
1522;Biométrico;0,202209357
1523;Biométrico;2,460066277
1524;Biométrico;0,611552141
1525;Biométrico;0,094444508
1526;Biométrico;0,806546938
1527;Biométrico;2,700168978
1528;Biométrico;3,248620606
1529;Biométrico;1,505643296
1530;Biométrico;1,234934422
1531;Biométrico;0,016131801
1532;Biométrico;0,401392278
1533;Biométrico;0,523851359
1534;Biométrico;0,50066057
1535;Biométrico;2,143804002
1536;Biométrico;8,947373636
1537;Biométrico;2,061891905
1538;Biométrico;0,439730534
1539;Biométrico;1,012831696
1540;Biométrico;0,291712848
1541;Biométrico;0,172841959
