Fecha de Llegada;Tipo de Avi—n
17/05/2023 13:42;Mediano
17/05/2023 13:45;Grande
17/05/2023 13:49;Grande
17/05/2023 13:52;Mediano
17/05/2023 13:56;Mediano
17/05/2023 14:00;Mediano
17/05/2023 14:03;Mediano
17/05/2023 14:06;Mediano
17/05/2023 14:11;Mediano
17/05/2023 14:15;Grande
17/05/2023 14:19;Mediano
17/05/2023 14:23;Mediano
17/05/2023 14:27;Grande
17/05/2023 14:30;Mediano
17/05/2023 14:34;Grande
17/05/2023 14:38;Grande
17/05/2023 14:42;Grande
17/05/2023 14:46;Mediano
17/05/2023 14:50;Peque–o
17/05/2023 14:53;Peque–o
17/05/2023 14:57;Mediano
17/05/2023 15:00;Grande
17/05/2023 15:07;Grande
17/05/2023 15:09;Mediano
17/05/2023 15:19;Mediano
17/05/2023 15:27;Mediano
17/05/2023 15:40;Mediano
17/05/2023 15:46;Grande
17/05/2023 15:53;Grande
17/05/2023 16:20;Mediano
17/05/2023 16:29;Mediano
17/05/2023 16:29;Mediano
17/05/2023 16:44;Mediano
17/05/2023 16:47;Peque–o
17/05/2023 16:54;Grande
17/05/2023 17:02;Mediano
17/05/2023 17:02;Mediano
17/05/2023 17:11;Mediano
17/05/2023 17:18;Grande
17/05/2023 17:19;Mediano
17/05/2023 17:23;Mediano
17/05/2023 17:31;Grande
17/05/2023 17:33;Mediano
17/05/2023 17:37;Mediano
17/05/2023 17:37;Grande
17/05/2023 17:39;Mediano
17/05/2023 17:42;Mediano
17/05/2023 18:04;Mediano
17/05/2023 18:05;Grande
17/05/2023 18:05;Mediano
17/05/2023 18:12;Mediano
17/05/2023 18:23;Mediano
17/05/2023 18:24;Grande
17/05/2023 18:25;Mediano
17/05/2023 18:36;Peque–o
17/05/2023 18:39;Mediano
17/05/2023 18:49;Mediano
17/05/2023 18:59;Grande
17/05/2023 19:16;Mediano
17/05/2023 19:22;Mediano
17/05/2023 19:24;Grande
17/05/2023 19:25;Mediano
17/05/2023 19:29;Peque–o
17/05/2023 19:41;Mediano
17/05/2023 19:44;Mediano
17/05/2023 20:21;Grande
17/05/2023 20:22;Mediano
17/05/2023 20:49;Mediano
17/05/2023 20:51;Grande
17/05/2023 20:53;Mediano
17/05/2023 20:56;Peque–o
17/05/2023 21:04;Peque–o
17/05/2023 21:12;Grande
17/05/2023 21:24;Mediano
17/05/2023 21:35;Mediano
17/05/2023 21:50;Grande
17/05/2023 22:04;Mediano
17/05/2023 22:17;Grande
17/05/2023 22:28;Mediano
17/05/2023 22:37;Mediano
17/05/2023 22:48;Mediano
17/05/2023 23:03;Mediano
17/05/2023 23:13;Grande
17/05/2023 23:23;Peque–o
17/05/2023 23:37;Peque–o
17/05/2023 23:47;Mediano
17/05/2023 23:58;Grande
18/05/2023 0:11;Mediano
18/05/2023 0:21;Mediano
18/05/2023 0:30;Mediano
18/05/2023 0:45;Mediano
18/05/2023 0:59;Mediano
18/05/2023 1:11;Mediano
18/05/2023 1:26;Mediano
18/05/2023 1:40;Grande
18/05/2023 1:49;Grande
18/05/2023 1:58;Grande
18/05/2023 2:12;Mediano
18/05/2023 2:22;Mediano
18/05/2023 2:31;Mediano
18/05/2023 2:39;Mediano
18/05/2023 2:47;Mediano
18/05/2023 2:59;Grande
18/05/2023 3:10;Mediano
18/05/2023 3:24;Mediano
18/05/2023 3:37;Mediano
18/05/2023 3:45;Mediano
18/05/2023 3:52;Grande
18/05/2023 4:06;Mediano
18/05/2023 4:19;Grande
18/05/2023 4:26;Mediano
18/05/2023 4:34;Grande
18/05/2023 4:44;Mediano
18/05/2023 4:53;Mediano
18/05/2023 5:02;Grande
18/05/2023 5:10;Mediano
18/05/2023 5:23;Mediano
18/05/2023 5:37;Mediano
18/05/2023 5:46;Grande
18/05/2023 6:01;Mediano
18/05/2023 6:07;Peque–o
18/05/2023 6:19;Grande
18/05/2023 6:20;Mediano
18/05/2023 6:20;Mediano
18/05/2023 6:39;Mediano
18/05/2023 6:40;Mediano
18/05/2023 6:41;Mediano
18/05/2023 6:43;Mediano
18/05/2023 6:44;Peque–o
18/05/2023 6:45;Grande
18/05/2023 6:48;Peque–o
18/05/2023 6:51;Peque–o
18/05/2023 6:55;Mediano
18/05/2023 6:57;Grande
18/05/2023 7:03;Peque–o
18/05/2023 7:03;Mediano
18/05/2023 7:05;Peque–o
18/05/2023 7:18;Grande
18/05/2023 7:32;Peque–o
18/05/2023 7:40;Peque–o
18/05/2023 7:56;Grande
18/05/2023 7:58;Mediano
18/05/2023 8:08;Grande
18/05/2023 8:09;Grande
18/05/2023 8:13;Mediano
18/05/2023 8:18;Peque–o
18/05/2023 8:40;Grande
18/05/2023 8:43;Grande
18/05/2023 8:45;Mediano
18/05/2023 8:58;Mediano
18/05/2023 9:09;Peque–o
18/05/2023 9:21;Mediano
18/05/2023 9:31;Mediano
18/05/2023 9:34;Mediano
18/05/2023 9:36;Mediano
18/05/2023 9:47;Grande
18/05/2023 9:51;Mediano
18/05/2023 9:55;Mediano
18/05/2023 9:56;Mediano
18/05/2023 9:56;Mediano
18/05/2023 9:57;Peque–o
18/05/2023 9:58;Mediano
18/05/2023 10:00;Grande
18/05/2023 10:04;Mediano
18/05/2023 10:10;Grande
18/05/2023 10:14;Grande
18/05/2023 10:31;Grande
18/05/2023 10:32;Mediano
18/05/2023 10:33;Grande
18/05/2023 10:34;Mediano
18/05/2023 10:39;Mediano
18/05/2023 10:42;Mediano
18/05/2023 10:46;Mediano
18/05/2023 10:51;Mediano
18/05/2023 11:02;Grande
18/05/2023 11:06;Mediano
18/05/2023 11:09;Mediano
18/05/2023 11:13;Mediano
18/05/2023 11:17;Mediano
18/05/2023 11:22;Mediano
18/05/2023 11:25;Grande
18/05/2023 11:29;Mediano
18/05/2023 11:33;Peque–o
18/05/2023 11:37;Grande
18/05/2023 11:40;Mediano
18/05/2023 11:44;Grande
18/05/2023 11:48;Grande
18/05/2023 11:51;Mediano
18/05/2023 11:56;Mediano
18/05/2023 12:00;Grande
18/05/2023 12:04;Mediano
18/05/2023 12:07;Grande
18/05/2023 12:10;Grande
18/05/2023 12:14;Mediano
18/05/2023 12:18;Mediano
18/05/2023 12:22;Mediano
18/05/2023 12:25;Mediano
18/05/2023 12:29;Mediano
18/05/2023 12:32;Grande
18/05/2023 12:35;Mediano
18/05/2023 12:38;Grande
18/05/2023 12:42;Mediano
18/05/2023 12:47;Mediano
18/05/2023 12:51;Mediano
18/05/2023 12:54;Mediano
18/05/2023 12:58;Mediano
18/05/2023 13:01;Grande
18/05/2023 13:05;Mediano
18/05/2023 13:10;Mediano
18/05/2023 13:13;Mediano
18/05/2023 13:16;Grande
18/05/2023 13:20;Mediano
18/05/2023 13:23;Mediano
18/05/2023 13:27;Mediano
18/05/2023 13:31;Mediano
18/05/2023 13:35;Mediano
18/05/2023 13:38;Mediano
18/05/2023 13:42;Grande
18/05/2023 13:46;Grande
18/05/2023 13:50;Grande
18/05/2023 13:53;Grande
18/05/2023 13:56;Grande
18/05/2023 14:01;Peque–o
18/05/2023 14:05;Mediano
18/05/2023 14:09;Mediano
18/05/2023 14:13;Grande
18/05/2023 14:17;Grande
18/05/2023 14:20;Mediano
18/05/2023 14:24;Mediano
18/05/2023 14:28;Grande
18/05/2023 14:31;Mediano
18/05/2023 14:36;Mediano
18/05/2023 14:40;Mediano
18/05/2023 14:43;Mediano
18/05/2023 14:48;Grande
18/05/2023 14:51;Grande
18/05/2023 14:55;Mediano
18/05/2023 14:59;Grande
18/05/2023 15:02;Mediano
18/05/2023 15:07;Mediano
18/05/2023 15:11;Grande
18/05/2023 15:13;Grande
18/05/2023 15:16;Mediano
18/05/2023 15:23;Mediano
18/05/2023 15:27;Grande
18/05/2023 15:34;Mediano
18/05/2023 15:38;Mediano
18/05/2023 15:40;Mediano
18/05/2023 15:49;Mediano
18/05/2023 15:56;Mediano
18/05/2023 16:09;Mediano
18/05/2023 16:15;Mediano
18/05/2023 16:17;Mediano
18/05/2023 16:21;Mediano
18/05/2023 16:33;Mediano
18/05/2023 16:34;Grande
18/05/2023 16:38;Mediano
18/05/2023 16:42;Peque–o
18/05/2023 17:04;Peque–o
18/05/2023 17:06;Mediano
18/05/2023 17:28;Mediano
18/05/2023 17:33;Grande
18/05/2023 17:47;Mediano
18/05/2023 17:48;Peque–o
18/05/2023 17:49;Mediano
18/05/2023 17:57;Grande
18/05/2023 18:25;Grande
18/05/2023 18:37;Mediano
18/05/2023 18:47;Grande
18/05/2023 18:59;Mediano
18/05/2023 19:15;Mediano
18/05/2023 19:37;Mediano
18/05/2023 19:52;Peque–o
18/05/2023 20:10;Grande
18/05/2023 20:26;Mediano
18/05/2023 20:28;Mediano
18/05/2023 20:35;Mediano
18/05/2023 20:47;Mediano
18/05/2023 20:50;Grande
18/05/2023 20:56;Grande
18/05/2023 20:56;Peque–o
18/05/2023 20:58;Grande
18/05/2023 21:00;Grande
18/05/2023 21:14;Grande
18/05/2023 21:26;Mediano
18/05/2023 21:33;Mediano
18/05/2023 21:43;Grande
18/05/2023 21:54;Mediano
18/05/2023 22:01;Grande
18/05/2023 22:10;Grande
18/05/2023 22:20;Mediano
18/05/2023 22:30;Mediano
18/05/2023 22:44;Peque–o
18/05/2023 22:53;Mediano
18/05/2023 23:02;Mediano
18/05/2023 23:13;Mediano
18/05/2023 23:23;Mediano
18/05/2023 23:32;Mediano
18/05/2023 23:40;Mediano
18/05/2023 23:48;Mediano
18/05/2023 23:56;Peque–o
19/05/2023 0:07;Mediano
19/05/2023 0:18;Peque–o
19/05/2023 0:31;Mediano
19/05/2023 0:42;Mediano
19/05/2023 0:50;Grande
19/05/2023 1:04;Grande
19/05/2023 1:15;Grande
19/05/2023 1:26;Mediano
19/05/2023 1:40;Mediano
19/05/2023 1:49;Mediano
19/05/2023 2:03;Mediano
19/05/2023 2:16;Grande
19/05/2023 2:28;Mediano
19/05/2023 2:35;Mediano
19/05/2023 2:49;Mediano
19/05/2023 2:59;Peque–o
19/05/2023 3:11;Grande
19/05/2023 3:23;Mediano
19/05/2023 3:38;Mediano
19/05/2023 3:53;Grande
19/05/2023 4:04;Mediano
19/05/2023 4:11;Grande
19/05/2023 4:23;Mediano
19/05/2023 4:31;Mediano
19/05/2023 4:40;Grande
19/05/2023 4:48;Peque–o
19/05/2023 4:56;Mediano
19/05/2023 5:07;Mediano
19/05/2023 5:20;Grande
19/05/2023 5:35;Grande
19/05/2023 5:46;Mediano
19/05/2023 5:54;Mediano
19/05/2023 6:07;Mediano
19/05/2023 6:19;Mediano
19/05/2023 6:21;Mediano
19/05/2023 6:24;Mediano
19/05/2023 6:35;Grande
19/05/2023 6:42;Mediano
19/05/2023 6:57;Mediano
19/05/2023 7:01;Grande
19/05/2023 7:04;Mediano
19/05/2023 7:14;Grande
19/05/2023 7:23;Grande
19/05/2023 7:31;Grande
19/05/2023 7:32;Mediano
19/05/2023 7:33;Peque–o
19/05/2023 7:44;Peque–o
19/05/2023 7:45;Mediano
19/05/2023 7:47;Grande
19/05/2023 7:54;Grande
19/05/2023 7:57;Mediano
19/05/2023 8:02;Mediano
19/05/2023 8:04;Mediano
19/05/2023 8:09;Mediano
19/05/2023 8:19;Grande
19/05/2023 8:21;Grande
19/05/2023 8:25;Mediano
19/05/2023 8:31;Mediano
19/05/2023 8:34;Mediano
19/05/2023 8:39;Mediano
19/05/2023 8:41;Peque–o
19/05/2023 8:45;Grande
19/05/2023 8:47;Mediano
19/05/2023 8:48;Mediano
19/05/2023 8:58;Mediano
19/05/2023 9:07;Grande
19/05/2023 9:10;Mediano
19/05/2023 9:11;Mediano
19/05/2023 9:19;Grande
19/05/2023 9:20;Mediano
19/05/2023 9:27;Mediano
19/05/2023 9:50;Grande
19/05/2023 9:52;Mediano
19/05/2023 9:59;Mediano
19/05/2023 10:05;Mediano
19/05/2023 10:11;Grande
19/05/2023 10:16;Mediano
19/05/2023 10:16;Mediano
19/05/2023 10:31;Mediano
19/05/2023 10:53;Grande
19/05/2023 10:59;Mediano
19/05/2023 11:03;Peque–o
19/05/2023 11:07;Mediano
19/05/2023 11:10;Mediano
19/05/2023 11:13;Grande
19/05/2023 11:17;Mediano
19/05/2023 11:21;Mediano
19/05/2023 11:23;Grande
19/05/2023 11:27;Mediano
19/05/2023 11:31;Peque–o
19/05/2023 11:34;Mediano
19/05/2023 11:38;Mediano
19/05/2023 11:42;Grande
19/05/2023 11:46;Mediano
19/05/2023 11:49;Mediano
19/05/2023 11:52;Grande
19/05/2023 11:55;Mediano
19/05/2023 12:00;Peque–o
19/05/2023 12:04;Peque–o
19/05/2023 12:08;Grande
19/05/2023 12:11;Mediano
19/05/2023 12:15;Mediano
19/05/2023 12:19;Grande
19/05/2023 12:23;Mediano
19/05/2023 12:27;Grande
19/05/2023 12:30;Mediano
19/05/2023 12:34;Mediano
19/05/2023 12:38;Mediano
19/05/2023 12:41;Mediano
19/05/2023 12:45;Grande
19/05/2023 12:48;Peque–o
19/05/2023 12:52;Peque–o
19/05/2023 12:55;Mediano
19/05/2023 12:59;Grande
19/05/2023 13:03;Mediano
19/05/2023 13:07;Mediano
19/05/2023 13:10;Mediano
19/05/2023 13:14;Mediano
19/05/2023 13:18;Mediano
19/05/2023 13:22;Mediano
19/05/2023 13:26;Mediano
19/05/2023 13:30;Grande
19/05/2023 13:34;Grande
19/05/2023 13:37;Grande
19/05/2023 13:41;Mediano
19/05/2023 13:44;Mediano
19/05/2023 13:48;Mediano
19/05/2023 13:51;Mediano
19/05/2023 13:55;Mediano
19/05/2023 13:59;Grande
19/05/2023 14:02;Mediano
19/05/2023 14:05;Mediano
19/05/2023 14:09;Mediano
19/05/2023 14:13;Mediano
19/05/2023 14:16;Grande
19/05/2023 14:20;Mediano
19/05/2023 14:23;Grande
19/05/2023 14:27;Mediano
19/05/2023 14:30;Grande
19/05/2023 14:34;Mediano
19/05/2023 14:37;Mediano
19/05/2023 14:41;Grande
19/05/2023 14:45;Mediano
19/05/2023 14:48;Mediano
19/05/2023 14:52;Mediano
19/05/2023 14:55;Grande
19/05/2023 14:58;Mediano
19/05/2023 15:02;Peque–o
19/05/2023 15:05;Grande
19/05/2023 15:11;Mediano
19/05/2023 15:14;Mediano
19/05/2023 15:35;Mediano
19/05/2023 15:40;Mediano
19/05/2023 15:45;Mediano
19/05/2023 15:56;Mediano
19/05/2023 15:59;Peque–o
19/05/2023 16:07;Grande
19/05/2023 16:08;Peque–o
19/05/2023 16:31;Peque–o
19/05/2023 16:36;Mediano
19/05/2023 16:42;Grande
19/05/2023 16:43;Peque–o
19/05/2023 16:47;Mediano
19/05/2023 16:49;Peque–o
19/05/2023 16:49;Grande
19/05/2023 16:50;Peque–o
19/05/2023 17:00;Peque–o
19/05/2023 17:03;Grande
19/05/2023 17:27;Mediano
19/05/2023 17:28;Grande
19/05/2023 17:29;Grande
19/05/2023 17:36;Mediano
19/05/2023 17:37;Peque–o
19/05/2023 17:37;Grande
19/05/2023 17:51;Grande
19/05/2023 17:52;Mediano
19/05/2023 17:57;Mediano
19/05/2023 17:58;Peque–o
19/05/2023 18:10;Mediano
19/05/2023 18:22;Mediano
19/05/2023 18:34;Mediano
19/05/2023 18:35;Mediano
19/05/2023 18:46;Grande
19/05/2023 19:00;Mediano
19/05/2023 19:06;Mediano
19/05/2023 19:07;Mediano
19/05/2023 19:11;Mediano
19/05/2023 19:38;Peque–o
19/05/2023 19:44;Mediano
19/05/2023 19:51;Grande
19/05/2023 20:03;Mediano
19/05/2023 20:06;Grande
19/05/2023 20:15;Grande
19/05/2023 20:36;Grande
19/05/2023 20:39;Mediano
19/05/2023 20:41;Grande
19/05/2023 20:42;Mediano
19/05/2023 20:57;Mediano
19/05/2023 21:14;Mediano
19/05/2023 21:25;Mediano
19/05/2023 21:38;Mediano
19/05/2023 21:53;Grande
19/05/2023 22:03;Mediano
19/05/2023 22:14;Mediano
19/05/2023 22:26;Mediano
19/05/2023 22:36;Mediano
19/05/2023 22:49;Mediano
19/05/2023 22:59;Grande
19/05/2023 23:11;Mediano
19/05/2023 23:21;Peque–o
19/05/2023 23:33;Grande
19/05/2023 23:40;Mediano
19/05/2023 23:54;Grande
20/05/2023 0:05;Grande
20/05/2023 0:15;Mediano
20/05/2023 0:24;Mediano
20/05/2023 0:35;Grande
20/05/2023 0:42;Mediano
20/05/2023 0:50;Grande
20/05/2023 1:02;Grande
20/05/2023 1:13;Mediano
20/05/2023 1:22;Mediano
20/05/2023 1:36;Mediano
20/05/2023 1:46;Mediano
20/05/2023 1:56;Mediano
20/05/2023 2:10;Grande
20/05/2023 2:17;Mediano
20/05/2023 2:31;Grande
20/05/2023 2:42;Mediano
20/05/2023 2:53;Mediano
20/05/2023 3:00;Mediano
20/05/2023 3:11;Mediano
20/05/2023 3:20;Mediano
20/05/2023 3:31;Grande
20/05/2023 3:46;Mediano
20/05/2023 3:55;Mediano
20/05/2023 4:02;Mediano
20/05/2023 4:14;Grande
20/05/2023 4:28;Mediano
20/05/2023 4:37;Mediano
20/05/2023 4:48;Mediano
20/05/2023 4:56;Mediano
20/05/2023 5:09;Mediano
20/05/2023 5:22;Mediano
20/05/2023 5:33;Grande
20/05/2023 5:42;Grande
20/05/2023 5:51;Grande
20/05/2023 6:03;Grande
20/05/2023 6:03;Grande
20/05/2023 6:21;Peque–o
20/05/2023 6:22;Mediano
20/05/2023 6:25;Mediano
20/05/2023 6:29;Grande
20/05/2023 6:31;Grande
20/05/2023 6:32;Mediano
20/05/2023 6:51;Mediano
20/05/2023 7:05;Grande
20/05/2023 7:13;Mediano
20/05/2023 7:16;Mediano
20/05/2023 7:25;Mediano
20/05/2023 7:32;Mediano
20/05/2023 7:32;Grande
20/05/2023 7:40;Grande
20/05/2023 7:40;Mediano
20/05/2023 7:41;Grande
20/05/2023 7:41;Mediano
20/05/2023 7:56;Mediano
20/05/2023 8:02;Grande
20/05/2023 8:05;Grande
20/05/2023 8:05;Mediano
20/05/2023 8:06;Mediano
20/05/2023 8:17;Grande
20/05/2023 8:18;Mediano
20/05/2023 8:45;Mediano
20/05/2023 8:58;Mediano
20/05/2023 8:58;Mediano
20/05/2023 9:09;Mediano
20/05/2023 9:11;Mediano
20/05/2023 9:12;Mediano
20/05/2023 9:24;Mediano
20/05/2023 9:29;Mediano
20/05/2023 9:47;Mediano
20/05/2023 9:47;Grande
20/05/2023 9:50;Mediano
20/05/2023 9:55;Peque–o
20/05/2023 9:57;Peque–o
20/05/2023 10:04;Mediano
20/05/2023 10:05;Mediano
20/05/2023 10:05;Grande
20/05/2023 10:11;Mediano
20/05/2023 10:12;Peque–o
20/05/2023 10:12;Mediano
20/05/2023 10:16;Grande
20/05/2023 10:17;Grande
20/05/2023 10:35;Mediano
20/05/2023 10:38;Grande
20/05/2023 10:42;Mediano
20/05/2023 10:42;Mediano
20/05/2023 10:56;Mediano
20/05/2023 10:59;Peque–o
20/05/2023 11:04;Grande
20/05/2023 11:07;Mediano
20/05/2023 11:11;Mediano
20/05/2023 11:15;Mediano
20/05/2023 11:19;Mediano
20/05/2023 11:22;Grande
20/05/2023 11:27;Grande
20/05/2023 11:31;Peque–o
20/05/2023 11:35;Grande
20/05/2023 11:38;Grande
20/05/2023 11:42;Grande
20/05/2023 11:46;Mediano
20/05/2023 11:49;Mediano
20/05/2023 11:53;Grande
20/05/2023 11:57;Mediano
20/05/2023 12:01;Grande
20/05/2023 12:04;Grande
20/05/2023 12:08;Mediano
20/05/2023 12:11;Mediano
20/05/2023 12:14;Peque–o
20/05/2023 12:18;Mediano
20/05/2023 12:22;Mediano
20/05/2023 12:25;Mediano
20/05/2023 12:29;Mediano
20/05/2023 12:33;Mediano
20/05/2023 12:37;Mediano
20/05/2023 12:40;Mediano
20/05/2023 12:45;Peque–o
20/05/2023 12:48;Mediano
20/05/2023 12:52;Peque–o
20/05/2023 12:56;Mediano
20/05/2023 13:00;Mediano
20/05/2023 13:03;Grande
20/05/2023 13:06;Grande
20/05/2023 13:10;Grande
20/05/2023 13:13;Mediano
20/05/2023 13:17;Mediano
20/05/2023 13:20;Mediano
20/05/2023 13:24;Mediano
20/05/2023 13:27;Grande
20/05/2023 13:31;Mediano
20/05/2023 13:35;Mediano
20/05/2023 13:39;Mediano
20/05/2023 13:43;Peque–o
20/05/2023 13:46;Grande
20/05/2023 13:50;Mediano
20/05/2023 13:54;Mediano
20/05/2023 13:57;Grande
20/05/2023 14:01;Mediano
20/05/2023 14:06;Grande
20/05/2023 14:10;Mediano
20/05/2023 14:14;Mediano
20/05/2023 14:17;Grande
20/05/2023 14:21;Peque–o
20/05/2023 14:24;Mediano
20/05/2023 14:28;Mediano
20/05/2023 14:31;Grande
20/05/2023 14:36;Grande
20/05/2023 14:39;Mediano
20/05/2023 14:44;Mediano
20/05/2023 14:47;Mediano
20/05/2023 14:51;Mediano
20/05/2023 14:55;Mediano
20/05/2023 14:58;Mediano
20/05/2023 15:02;Grande
20/05/2023 15:08;Mediano
20/05/2023 15:08;Mediano
20/05/2023 15:10;Grande
20/05/2023 15:14;Mediano
20/05/2023 15:17;Grande
20/05/2023 15:19;Grande
20/05/2023 15:20;Grande
20/05/2023 15:21;Mediano
20/05/2023 15:22;Peque–o
20/05/2023 15:23;Peque–o
20/05/2023 15:33;Mediano
20/05/2023 15:34;Grande
20/05/2023 15:41;Grande
20/05/2023 15:52;Mediano
20/05/2023 16:17;Mediano
20/05/2023 16:17;Mediano
20/05/2023 16:21;Mediano
20/05/2023 16:39;Grande
20/05/2023 16:56;Grande
20/05/2023 17:14;Mediano
20/05/2023 17:16;Mediano
20/05/2023 17:17;Mediano
20/05/2023 17:18;Mediano
20/05/2023 17:20;Peque–o
20/05/2023 17:28;Grande
20/05/2023 17:29;Mediano
20/05/2023 17:32;Mediano
20/05/2023 17:42;Mediano
20/05/2023 17:49;Grande
20/05/2023 17:51;Mediano
20/05/2023 17:57;Mediano
20/05/2023 18:17;Grande
20/05/2023 18:27;Mediano
20/05/2023 18:30;Mediano
20/05/2023 18:39;Grande
20/05/2023 18:41;Mediano
20/05/2023 18:50;Mediano
20/05/2023 18:57;Mediano
20/05/2023 19:01;Grande
20/05/2023 19:21;Mediano
20/05/2023 19:26;Mediano
20/05/2023 19:28;Mediano
20/05/2023 19:32;Grande
20/05/2023 19:33;Mediano
20/05/2023 19:45;Peque–o
20/05/2023 19:51;Mediano
20/05/2023 19:59;Mediano
20/05/2023 20:02;Grande
20/05/2023 20:07;Mediano
20/05/2023 20:31;Mediano
20/05/2023 20:35;Grande
20/05/2023 20:37;Mediano
20/05/2023 20:42;Peque–o
20/05/2023 21:01;Mediano
20/05/2023 21:15;Mediano
20/05/2023 21:26;Grande
20/05/2023 21:38;Mediano
20/05/2023 21:48;Mediano
20/05/2023 21:56;Grande
20/05/2023 22:07;Mediano
20/05/2023 22:21;Peque–o
20/05/2023 22:34;Peque–o
20/05/2023 22:45;Grande
20/05/2023 22:54;Mediano
20/05/2023 23:04;Mediano
20/05/2023 23:11;Grande
20/05/2023 23:20;Mediano
20/05/2023 23:30;Grande
20/05/2023 23:42;Mediano
20/05/2023 23:53;Mediano
21/05/2023 0:03;Mediano
21/05/2023 0:11;Mediano
21/05/2023 0:22;Grande
21/05/2023 0:30;Peque–o
21/05/2023 0:44;Peque–o
21/05/2023 0:52;Mediano
21/05/2023 1:02;Grande
21/05/2023 1:14;Mediano
21/05/2023 1:24;Mediano
21/05/2023 1:32;Mediano
21/05/2023 1:41;Mediano
21/05/2023 1:54;Mediano
21/05/2023 2:07;Mediano
21/05/2023 2:16;Mediano
21/05/2023 2:29;Grande
21/05/2023 2:44;Grande
21/05/2023 2:57;Grande
21/05/2023 3:10;Mediano
21/05/2023 3:21;Mediano
21/05/2023 3:29;Mediano
21/05/2023 3:42;Mediano
21/05/2023 3:52;Mediano
21/05/2023 4:01;Grande
21/05/2023 4:15;Mediano
21/05/2023 4:23;Mediano
21/05/2023 4:36;Mediano
21/05/2023 4:44;Mediano
21/05/2023 4:59;Grande
21/05/2023 5:07;Mediano
21/05/2023 5:16;Grande
21/05/2023 5:30;Mediano
21/05/2023 5:41;Grande
21/05/2023 5:51;Mediano
21/05/2023 6:00;Mediano
21/05/2023 6:01;Grande
21/05/2023 6:16;Mediano
21/05/2023 6:17;Mediano
21/05/2023 6:19;Mediano
21/05/2023 6:22;Grande
21/05/2023 6:27;Mediano
21/05/2023 6:48;Peque–o
21/05/2023 6:54;Grande
21/05/2023 6:57;Mediano
21/05/2023 7:00;Mediano
21/05/2023 7:04;Mediano
21/05/2023 7:12;Mediano
21/05/2023 7:13;Mediano
21/05/2023 7:15;Mediano
21/05/2023 7:19;Peque–o
21/05/2023 7:19;Grande
21/05/2023 7:19;Peque–o
21/05/2023 7:22;Peque–o
21/05/2023 7:38;Mediano
21/05/2023 7:51;Grande
21/05/2023 8:15;Peque–o
21/05/2023 8:18;Mediano
21/05/2023 8:23;Peque–o
21/05/2023 8:25;Grande
21/05/2023 8:25;Peque–o
21/05/2023 8:28;Peque–o
21/05/2023 8:28;Grande
21/05/2023 8:30;Mediano
21/05/2023 8:58;Grande
21/05/2023 8:58;Grande
21/05/2023 9:12;Mediano
21/05/2023 9:13;Peque–o
21/05/2023 9:15;Grande
21/05/2023 9:17;Grande
21/05/2023 9:18;Mediano
21/05/2023 9:19;Mediano
21/05/2023 9:21;Peque–o
21/05/2023 9:30;Mediano
21/05/2023 9:34;Mediano
21/05/2023 9:42;Mediano
21/05/2023 9:56;Mediano
21/05/2023 9:57;Grande
21/05/2023 10:02;Mediano
21/05/2023 10:07;Mediano
21/05/2023 10:14;Grande
21/05/2023 10:18;Mediano
21/05/2023 10:20;Peque–o
21/05/2023 10:31;Mediano
21/05/2023 10:39;Grande
21/05/2023 10:44;Grande
21/05/2023 10:54;Grande
21/05/2023 10:59;Grande
21/05/2023 11:01;Grande
21/05/2023 11:05;Mediano
21/05/2023 11:09;Peque–o
21/05/2023 11:12;Mediano
21/05/2023 11:15;Grande
21/05/2023 11:19;Mediano
21/05/2023 11:23;Grande
21/05/2023 11:26;Mediano
21/05/2023 11:30;Peque–o
21/05/2023 11:34;Mediano
21/05/2023 11:37;Mediano

